transaction_id,customer_id,amount,transaction_time,is_fraud
1284,4391,3283.77,2024-01-01 21:23:00,0
1285,2761,4855.9,2024-01-01 21:24:00,0
1286,4514,2813.13,2024-01-01 21:25:00,0
1287,2975,3575.19,2024-01-01 21:26:00,0
1288,3362,346.91,2024-01-01 21:27:00,0
1289,1876,2091.25,2024-01-01 21:28:00,0
1290,2989,586.21,2024-01-01 21:29:00,0
1291,4812,3065.92,2024-01-01 21:30:00,0
1292,4448,4692.72,2024-01-01 21:31:00,0
1293,2312,3310.58,2024-01-01 21:32:00,0
1294,2460,388.63,2024-01-01 21:33:00,0
1295,3709,1776.56,2024-01-01 21:34:00,0
1296,3324,2755.56,2024-01-01 21:35:00,0
1297,2733,2019.02,2024-01-01 21:36:00,0
1298,2605,4169.05,2024-01-01 21:37:00,0
1299,2526,4074.28,2024-01-01 21:38:00,0
1300,3671,3061.1,2024-01-01 21:39:00,0
1301,3563,1870.42,2024-01-01 21:40:00,0
1302,4421,1280.41,2024-01-01 21:41:00,0
1303,3890,533.84,2024-01-01 21:42:00,0
1304,4517,1777.71,2024-01-01 21:43:00,0
1305,4901,2068.8,2024-01-01 21:44:00,0
1306,3397,3380.74,2024-01-01 21:45:00,0
1307,2630,3292.51,2024-01-01 21:46:00,0
1308,4735,355.19,2024-01-01 21:47:00,0
1309,3870,1979.32,2024-01-01 21:48:00,0
1310,2160,912.99,2024-01-01 21:49:00,0
1311,1758,788.28,2024-01-01 21:50:00,0
1312,3946,4137.37,2024-01-01 21:51:00,0
1313,1242,214.37,2024-01-01 21:52:00,0
1314,3590,2098.82,2024-01-01 21:53:00,0
1315,2063,845.18,2024-01-01 21:54:00,0
1316,1228,4397.25,2024-01-01 21:55:00,0
1317,3595,2787.42,2024-01-01 21:56:00,0
1318,1919,1160.75,2024-01-01 21:57:00,0
1319,2246,2514.62,2024-01-01 21:58:00,0
1320,1005,3658.77,2024-01-01 21:59:00,0
1321,4393,4790.8,2024-01-01 22:00:00,0
1322,1467,1106.13,2024-01-01 22:01:00,0
1323,2755,4431.48,2024-01-01 22:02:00,0
1324,1074,4671.85,2024-01-01 22:03:00,0
1325,1003,4582.52,2024-01-01 22:04:00,0
1326,2870,3178.89,2024-01-01 22:05:00,0
1327,1645,3150.95,2024-01-01 22:06:00,0
1328,1117,2019.04,2024-01-01 22:07:00,0
1329,3928,3763.23,2024-01-01 22:08:00,0
1330,2629,2658.81,2024-01-01 22:09:00,0
1331,3551,3388.8,2024-01-01 22:10:00,1
1332,3021,2145.15,2024-01-01 22:11:00,0
1333,1946,3658.82,2024-01-01 22:12:00,0
1334,3621,4123.24,2024-01-01 22:13:00,0
1335,2464,736.45,2024-01-01 22:14:00,0
1336,1193,4165.48,2024-01-01 22:15:00,0
1337,1846,2703.78,2024-01-01 22:16:00,0
1338,3762,4224.11,2024-01-01 22:17:00,0
1339,2415,2159.35,2024-01-01 22:18:00,0
1340,4097,1898.31,2024-01-01 22:19:00,0
1341,2458,4575.73,2024-01-01 22:20:00,0
1342,3220,1259.59,2024-01-01 22:21:00,0
1343,4371,4221.84,2024-01-01 22:22:00,0
1344,2668,2422.68,2024-01-01 22:23:00,0
1345,3373,2572.91,2024-01-01 22:24:00,0
1346,2433,1545.8,2024-01-01 22:25:00,0
1347,2141,2867.35,2024-01-01 22:26:00,0
1348,3883,1629.43,2024-01-01 22:27:00,1
1349,2810,201.15,2024-01-01 22:28:00,0
1350,1723,1363.63,2024-01-01 22:29:00,0
1351,1224,36.86,2024-01-01 22:30:00,0
1352,1531,4891.88,2024-01-01 22:31:00,0
1353,1112,4828.91,2024-01-01 22:32:00,0
1354,3187,1978.8,2024-01-01 22:33:00,0
1355,1558,3643.21,2024-01-01 22:34:00,0
1356,3048,1732.3,2024-01-01 22:35:00,0
1357,3137,3357.11,2024-01-01 22:36:00,0
1358,1653,4028.12,2024-01-01 22:37:00,0
1359,1319,4734.05,2024-01-01 22:38:00,0
1360,2573,2004.06,2024-01-01 22:39:00,0
1361,2828,3917.57,2024-01-01 22:40:00,0
1362,2917,1333.31,2024-01-01 22:41:00,0
1363,1138,4951.71,2024-01-01 22:42:00,0
1364,4582,133.72,2024-01-01 22:43:00,0
1365,4939,3019.63,2024-01-01 22:44:00,0
1366,3892,3299.23,2024-01-01 22:45:00,0
1367,3026,3441.79,2024-01-01 22:46:00,0
1368,3306,606.34,2024-01-01 22:47:00,1
1369,4744,4692.96,2024-01-01 22:48:00,0
1370,1901,910.01,2024-01-01 22:49:00,0
1371,1689,3115.65,2024-01-01 22:50:00,0
1372,3039,1117.27,2024-01-01 22:51:00,0
1373,1009,1539.55,2024-01-01 22:52:00,0
1374,1260,2734.56,2024-01-01 22:53:00,0
1375,2942,2088.88,2024-01-01 22:54:00,0
1376,2673,805.33,2024-01-01 22:55:00,0
1377,3219,858.83,2024-01-01 22:56:00,0
1378,3945,2093.63,2024-01-01 22:57:00,0
1379,3060,3787.63,2024-01-01 22:58:00,0
1380,2191,4490.33,2024-01-01 22:59:00,0
1381,4713,425.22,2024-01-01 23:00:00,0
1382,2619,1968.55,2024-01-01 23:01:00,0
1383,1320,505.73,2024-01-01 23:02:00,0
1384,2342,87.88,2024-01-01 23:03:00,0
1385,2636,3310.28,2024-01-01 23:04:00,0
1386,3376,3014.23,2024-01-01 23:05:00,0
1387,3832,819.28,2024-01-01 23:06:00,0
1388,3824,1172.9,2024-01-01 23:07:00,0
1389,2994,123.42,2024-01-01 23:08:00,0
1390,3958,4175.56,2024-01-01 23:09:00,0
1391,2943,4873.58,2024-01-01 23:10:00,0
1392,4621,681.62,2024-01-01 23:11:00,0
1393,3038,1161.22,2024-01-01 23:12:00,0
1394,4490,4342.71,2024-01-01 23:13:00,0
1395,4677,4632.69,2024-01-01 23:14:00,0
1396,2118,2101.04,2024-01-01 23:15:00,0
1397,4888,257.86,2024-01-01 23:16:00,0
1398,2604,201.76,2024-01-01 23:17:00,0
1399,3365,2871.88,2024-01-01 23:18:00,0
1400,1235,1967.51,2024-01-01 23:19:00,0
1401,2969,148.12,2024-01-01 23:20:00,0
1402,1333,2918.35,2024-01-01 23:21:00,0
1403,2908,61.46,2024-01-01 23:22:00,0
1404,1375,3937.92,2024-01-01 23:23:00,0
1405,4530,1535.63,2024-01-01 23:24:00,0
1406,2160,206.09,2024-01-01 23:25:00,0
1407,3635,2943.82,2024-01-01 23:26:00,0
1408,2570,1991.43,2024-01-01 23:27:00,0
1409,3560,4869.13,2024-01-01 23:28:00,0
1410,2319,2723.27,2024-01-01 23:29:00,0
1411,4391,1379.82,2024-01-01 23:30:00,0
1412,3965,3548.65,2024-01-01 23:31:00,0
1413,4643,1361.1,2024-01-01 23:32:00,0
1414,2855,4521.7,2024-01-01 23:33:00,0
1415,2372,1876.74,2024-01-01 23:34:00,0
1416,4911,2751.59,2024-01-01 23:35:00,0
1417,4850,257.61,2024-01-01 23:36:00,0
1418,1872,2133.48,2024-01-01 23:37:00,0
1419,2252,4162.66,2024-01-01 23:38:00,0
1420,3317,4029.22,2024-01-01 23:39:00,0
1421,2851,1125.47,2024-01-01 23:40:00,0
1422,3845,1134.26,2024-01-01 23:41:00,0
1423,2314,4087.44,2024-01-01 23:42:00,0
1424,1724,4652.34,2024-01-01 23:43:00,0
1425,4236,481.33,2024-01-01 23:44:00,0
1426,3052,2253.04,2024-01-01 23:45:00,0
1427,3898,1690.58,2024-01-01 23:46:00,0
1428,4450,4354.09,2024-01-01 23:47:00,0
1429,1077,422.21,2024-01-01 23:48:00,0
1430,4481,1059.57,2024-01-01 23:49:00,0
1431,3621,3763.58,2024-01-01 23:50:00,0
1432,1131,261.21,2024-01-01 23:51:00,0
1433,1600,2465.21,2024-01-01 23:52:00,0
1434,2772,2213.32,2024-01-01 23:53:00,0
1435,2065,1675.33,2024-01-01 23:54:00,0
1436,3136,1975.89,2024-01-01 23:55:00,1
1437,3449,2652.05,2024-01-01 23:56:00,0
1438,3343,811.03,2024-01-01 23:57:00,0
1439,2863,2862.12,2024-01-01 23:58:00,0
1440,2318,4028.13,2024-01-01 23:59:00,0
1441,1615,3802.0,2024-01-02 00:00:00,0
1442,4597,773.73,2024-01-02 00:01:00,0
1443,3847,750.5,2024-01-02 00:02:00,0
1444,4762,1344.53,2024-01-02 00:03:00,0
1445,4708,1808.57,2024-01-02 00:04:00,0
1446,3469,2045.24,2024-01-02 00:05:00,0
1447,2888,3400.09,2024-01-02 00:06:00,0
1448,2046,288.12,2024-01-02 00:07:00,0
1449,1574,178.19,2024-01-02 00:08:00,0
1450,3190,1962.59,2024-01-02 00:09:00,0
1451,1992,3487.33,2024-01-02 00:10:00,0
1452,3712,971.21,2024-01-02 00:11:00,0
1453,3192,3209.31,2024-01-02 00:12:00,0
1454,2248,1302.84,2024-01-02 00:13:00,0
1455,4054,4431.0,2024-01-02 00:14:00,0
1456,1502,4478.97,2024-01-02 00:15:00,0
1457,2997,1489.95,2024-01-02 00:16:00,0
1458,1820,1153.82,2024-01-02 00:17:00,0
1459,4687,2059.46,2024-01-02 00:18:00,0
1460,3151,1206.46,2024-01-02 00:19:00,0
1461,4110,3363.56,2024-01-02 00:20:00,0
1462,2970,4131.19,2024-01-02 00:21:00,0
1463,1197,3367.1,2024-01-02 00:22:00,0
1464,2669,4122.63,2024-01-02 00:23:00,0
1465,3626,1987.98,2024-01-02 00:24:00,0
1466,3438,785.8,2024-01-02 00:25:00,0
1467,2202,3691.06,2024-01-02 00:26:00,1
1468,3601,1805.57,2024-01-02 00:27:00,0
1469,2471,3358.0,2024-01-02 00:28:00,0
1470,4571,1356.87,2024-01-02 00:29:00,0
1471,4086,410.74,2024-01-02 00:30:00,0
1472,2646,4962.95,2024-01-02 00:31:00,0
1473,2692,785.23,2024-01-02 00:32:00,0
1474,2312,4942.16,2024-01-02 00:33:00,0
1475,3035,4886.51,2024-01-02 00:34:00,0
1476,1477,3970.12,2024-01-02 00:35:00,0
1477,2254,3298.82,2024-01-02 00:36:00,0
1478,1922,2891.15,2024-01-02 00:37:00,0
1479,1419,4331.18,2024-01-02 00:38:00,0
1480,3204,1450.75,2024-01-02 00:39:00,0
1481,3597,2341.07,2024-01-02 00:40:00,1
1482,4512,3098.85,2024-01-02 00:41:00,0
1483,2120,2058.9,2024-01-02 00:42:00,0
1484,4068,2140.29,2024-01-02 00:43:00,0
1485,4044,1654.77,2024-01-02 00:44:00,0
1486,4482,2823.34,2024-01-02 00:45:00,0
1487,1950,4253.62,2024-01-02 00:46:00,1
1488,3336,1011.63,2024-01-02 00:47:00,0
1489,2277,4672.49,2024-01-02 00:48:00,0
1490,3243,3446.99,2024-01-02 00:49:00,0
1491,3645,4117.25,2024-01-02 00:50:00,0
1492,2857,2783.17,2024-01-02 00:51:00,0
1493,4593,3898.69,2024-01-02 00:52:00,0
1494,1516,85.92,2024-01-02 00:53:00,1
1495,2658,4092.81,2024-01-02 00:54:00,0
1496,2865,205.49,2024-01-02 00:55:00,0
1497,3912,4450.12,2024-01-02 00:56:00,0
1498,2141,4959.85,2024-01-02 00:57:00,0
1499,3853,1473.87,2024-01-02 00:58:00,0
1500,2932,1055.54,2024-01-02 00:59:00,0
1501,4230,3827.99,2024-01-02 01:00:00,0
1502,1814,1268.87,2024-01-02 01:01:00,0
1503,3275,4328.48,2024-01-02 01:02:00,0
1504,2900,518.7,2024-01-02 01:03:00,0
1505,3263,634.15,2024-01-02 01:04:00,0
1506,3995,4895.86,2024-01-02 01:05:00,0
1507,4767,3370.83,2024-01-02 01:06:00,0
1508,3062,4235.2,2024-01-02 01:07:00,0
1509,4228,1625.03,2024-01-02 01:08:00,0
1510,4719,3384.04,2024-01-02 01:09:00,0
1511,4332,2973.24,2024-01-02 01:10:00,0
1512,4228,3017.73,2024-01-02 01:11:00,0
1513,3094,3414.25,2024-01-02 01:12:00,0
1514,3371,2878.92,2024-01-02 01:13:00,0
1515,3891,2148.17,2024-01-02 01:14:00,0
1516,4756,1383.23,2024-01-02 01:15:00,0
1517,1129,3844.06,2024-01-02 01:16:00,0
1518,4482,1135.23,2024-01-02 01:17:00,0
1519,1094,3463.31,2024-01-02 01:18:00,0
1520,3674,1170.5,2024-01-02 01:19:00,0
1521,3802,3128.52,2024-01-02 01:20:00,0
1522,2955,3736.66,2024-01-02 01:21:00,0
1523,4363,1097.48,2024-01-02 01:22:00,0
1524,1793,304.42,2024-01-02 01:23:00,0
1525,2834,659.21,2024-01-02 01:24:00,0
1526,4354,3031.95,2024-01-02 01:25:00,1
1527,3116,4247.98,2024-01-02 01:26:00,0
1528,2683,229.76,2024-01-02 01:27:00,0
1529,1010,3672.09,2024-01-02 01:28:00,0
1530,4325,1709.89,2024-01-02 01:29:00,0
1531,2865,2395.25,2024-01-02 01:30:00,0
1532,3919,4644.65,2024-01-02 01:31:00,0
1533,3597,1663.2,2024-01-02 01:32:00,0
1534,4205,2329.36,2024-01-02 01:33:00,0
1535,1711,73.34,2024-01-02 01:34:00,0
1536,3070,412.59,2024-01-02 01:35:00,0
1537,1814,1296.66,2024-01-02 01:36:00,0
1538,1345,144.12,2024-01-02 01:37:00,0
1539,3349,3158.72,2024-01-02 01:38:00,0
1540,1362,2134.86,2024-01-02 01:39:00,0
1541,3443,2742.99,2024-01-02 01:40:00,0
1542,3265,877.36,2024-01-02 01:41:00,0
1543,3188,1483.18,2024-01-02 01:42:00,0
1544,4687,3320.8,2024-01-02 01:43:00,0
1545,4005,4826.69,2024-01-02 01:44:00,0
1546,4281,256.83,2024-01-02 01:45:00,0
1547,1984,4452.47,2024-01-02 01:46:00,0
1548,4040,2886.52,2024-01-02 01:47:00,0
1549,4694,2821.78,2024-01-02 01:48:00,0
1550,2639,2503.89,2024-01-02 01:49:00,0
1551,1827,351.62,2024-01-02 01:50:00,0
1552,3730,453.93,2024-01-02 01:51:00,0
1553,4531,3006.56,2024-01-02 01:52:00,0
1554,4051,1708.09,2024-01-02 01:53:00,0
1555,1355,4586.75,2024-01-02 01:54:00,0
1556,4055,2035.92,2024-01-02 01:55:00,1
1557,2347,720.69,2024-01-02 01:56:00,0
1558,4204,3575.02,2024-01-02 01:57:00,0
1559,3935,1470.3,2024-01-02 01:58:00,0
1560,4876,2629.72,2024-01-02 01:59:00,0
1561,2863,3490.67,2024-01-02 02:00:00,0
1562,1126,4501.82,2024-01-02 02:01:00,0
1563,4177,3962.0,2024-01-02 02:02:00,0
1564,4056,3383.42,2024-01-02 02:03:00,1
1565,1603,3399.77,2024-01-02 02:04:00,0
1566,4870,4729.89,2024-01-02 02:05:00,0
1567,4449,1482.64,2024-01-02 02:06:00,0
1568,2928,10.55,2024-01-02 02:07:00,1
1569,2013,1363.41,2024-01-02 02:08:00,0
1570,1050,1093.37,2024-01-02 02:09:00,0
1571,4100,3310.86,2024-01-02 02:10:00,0
1572,4533,3170.39,2024-01-02 02:11:00,0
1573,4367,2969.34,2024-01-02 02:12:00,0
1574,4368,86.14,2024-01-02 02:13:00,0
1575,4797,3645.25,2024-01-02 02:14:00,0
1576,3826,1621.03,2024-01-02 02:15:00,0
1577,2430,3326.95,2024-01-02 02:16:00,0
1578,2792,2785.11,2024-01-02 02:17:00,0
1579,3861,1716.94,2024-01-02 02:18:00,0
1580,2636,677.21,2024-01-02 02:19:00,0
1581,4476,476.62,2024-01-02 02:20:00,1
1582,4417,4158.43,2024-01-02 02:21:00,0
1583,2645,4592.4,2024-01-02 02:22:00,0
1584,3467,3250.69,2024-01-02 02:23:00,0
1585,2205,521.65,2024-01-02 02:24:00,0
1586,4030,2013.13,2024-01-02 02:25:00,0
1587,3872,3646.05,2024-01-02 02:26:00,0
1588,4072,3900.21,2024-01-02 02:27:00,0
1589,2854,595.5,2024-01-02 02:28:00,0
1590,1566,5.15,2024-01-02 02:29:00,0
1591,3418,3562.12,2024-01-02 02:30:00,0
1592,1935,1786.2,2024-01-02 02:31:00,0
1593,2934,1276.13,2024-01-02 02:32:00,0
1594,3708,69.42,2024-01-02 02:33:00,0
1595,4502,2703.8,2024-01-02 02:34:00,0
1596,4016,4256.5,2024-01-02 02:35:00,0
1597,2332,4788.37,2024-01-02 02:36:00,0
1598,4208,2830.9,2024-01-02 02:37:00,0
1599,1201,2574.73,2024-01-02 02:38:00,0
1600,4507,429.86,2024-01-02 02:39:00,0
1601,3360,2746.62,2024-01-02 02:40:00,0
1602,1116,1903.0,2024-01-02 02:41:00,0
1603,4737,3037.64,2024-01-02 02:42:00,1
1604,1936,1946.69,2024-01-02 02:43:00,0
1605,4874,1205.29,2024-01-02 02:44:00,0
1606,1574,479.35,2024-01-02 02:45:00,0
1607,3291,1578.02,2024-01-02 02:46:00,0
1608,1536,487.74,2024-01-02 02:47:00,0
1609,2625,888.6,2024-01-02 02:48:00,0
1610,3122,4936.74,2024-01-02 02:49:00,0
1611,4877,2223.3,2024-01-02 02:50:00,0
1612,1385,2661.7,2024-01-02 02:51:00,0
1613,4974,4368.72,2024-01-02 02:52:00,0
1614,4281,4977.87,2024-01-02 02:53:00,0
1615,1474,2915.66,2024-01-02 02:54:00,0
1616,1417,4063.31,2024-01-02 02:55:00,0
1617,3394,1638.07,2024-01-02 02:56:00,0
1618,4600,1532.19,2024-01-02 02:57:00,0
1619,3687,2016.51,2024-01-02 02:58:00,0
1620,1938,3364.17,2024-01-02 02:59:00,0
1621,1954,3412.55,2024-01-02 03:00:00,0
1622,1875,1579.62,2024-01-02 03:01:00,0
1623,1762,670.38,2024-01-02 03:02:00,0
1624,2202,3163.82,2024-01-02 03:03:00,0
1625,2205,645.99,2024-01-02 03:04:00,0
1626,1663,2894.57,2024-01-02 03:05:00,0
1627,1024,3468.64,2024-01-02 03:06:00,1
1628,2990,3504.55,2024-01-02 03:07:00,0
1629,2203,3768.59,2024-01-02 03:08:00,0
1630,1709,4364.93,2024-01-02 03:09:00,0
1631,4572,2502.3,2024-01-02 03:10:00,0
1632,2879,3652.59,2024-01-02 03:11:00,0
1633,2184,3097.77,2024-01-02 03:12:00,0
1634,3224,937.27,2024-01-02 03:13:00,0
1635,1284,133.32,2024-01-02 03:14:00,0
1636,1062,1426.28,2024-01-02 03:15:00,1
1637,2002,2217.95,2024-01-02 03:16:00,0
1638,1661,3087.44,2024-01-02 03:17:00,0
1639,3713,4250.55,2024-01-02 03:18:00,0
1640,3203,985.25,2024-01-02 03:19:00,0
1641,4953,632.12,2024-01-02 03:20:00,0
1642,2492,4817.58,2024-01-02 03:21:00,0
1643,4120,544.68,2024-01-02 03:22:00,0
1644,1966,2395.06,2024-01-02 03:23:00,0
1645,1848,2929.89,2024-01-02 03:24:00,0
1646,2107,2709.17,2024-01-02 03:25:00,0
1647,4432,434.73,2024-01-02 03:26:00,0
1648,1688,289.85,2024-01-02 03:27:00,0
1649,1147,531.89,2024-01-02 03:28:00,0
1650,4701,2930.01,2024-01-02 03:29:00,0
1651,1341,2724.0,2024-01-02 03:30:00,0
1652,3523,1172.54,2024-01-02 03:31:00,0
1653,2086,3190.68,2024-01-02 03:32:00,0
1654,2724,4101.24,2024-01-02 03:33:00,0
1655,2383,212.69,2024-01-02 03:34:00,0
1656,3608,2493.16,2024-01-02 03:35:00,0
1657,1326,3448.11,2024-01-02 03:36:00,0
1658,2792,1265.3,2024-01-02 03:37:00,0
1659,2759,1542.32,2024-01-02 03:38:00,0
1660,4212,3070.12,2024-01-02 03:39:00,0
1661,1989,4490.19,2024-01-02 03:40:00,0
1662,3262,4050.57,2024-01-02 03:41:00,0
1663,3482,2917.74,2024-01-02 03:42:00,0
1664,4962,3652.46,2024-01-02 03:43:00,0
1665,1951,1827.29,2024-01-02 03:44:00,0
1666,1722,3206.62,2024-01-02 03:45:00,0
1667,4389,2333.58,2024-01-02 03:46:00,0
1668,3079,953.73,2024-01-02 03:47:00,0
1669,3717,3510.18,2024-01-02 03:48:00,0
1670,3332,2784.54,2024-01-02 03:49:00,0
1671,4376,1796.31,2024-01-02 03:50:00,0
1672,1428,4557.14,2024-01-02 03:51:00,0
1673,2500,109.57,2024-01-02 03:52:00,0
1674,1285,1582.29,2024-01-02 03:53:00,0
1675,4215,289.12,2024-01-02 03:54:00,0
1676,4495,3833.8,2024-01-02 03:55:00,0
1677,4090,3512.03,2024-01-02 03:56:00,0
1678,3065,1660.1,2024-01-02 03:57:00,0
1679,1768,3379.94,2024-01-02 03:58:00,0
1680,3637,1982.71,2024-01-02 03:59:00,0
1681,2394,3782.49,2024-01-02 04:00:00,0
1682,4246,2273.65,2024-01-02 04:01:00,0
1683,4057,2064.34,2024-01-02 04:02:00,0
1684,1193,4673.98,2024-01-02 04:03:00,0
1685,3549,1258.14,2024-01-02 04:04:00,0
1686,1987,606.63,2024-01-02 04:05:00,0
1687,2136,2924.79,2024-01-02 04:06:00,0
1688,3161,4846.76,2024-01-02 04:07:00,0
1689,4293,1892.31,2024-01-02 04:08:00,0
1690,2701,314.87,2024-01-02 04:09:00,0
1691,1946,1699.83,2024-01-02 04:10:00,0
1692,1830,2532.13,2024-01-02 04:11:00,0
1693,4715,813.81,2024-01-02 04:12:00,0
1694,2920,3292.22,2024-01-02 04:13:00,0
1695,4335,4988.76,2024-01-02 04:14:00,0
1696,3972,2261.44,2024-01-02 04:15:00,0
1697,1054,1776.87,2024-01-02 04:16:00,0
1698,4942,2006.52,2024-01-02 04:17:00,0
1699,4714,580.16,2024-01-02 04:18:00,0
1700,1799,4416.95,2024-01-02 04:19:00,0
1701,1777,2077.05,2024-01-02 04:20:00,0
1702,2481,1939.44,2024-01-02 04:21:00,0
1703,2901,3300.15,2024-01-02 04:22:00,0
1704,3209,2212.96,2024-01-02 04:23:00,0
1705,4451,3242.93,2024-01-02 04:24:00,0
1706,3134,311.92,2024-01-02 04:25:00,0
1707,1054,4069.55,2024-01-02 04:26:00,0
1708,4547,4702.82,2024-01-02 04:27:00,0
1709,2823,3245.58,2024-01-02 04:28:00,0
1710,2201,4773.06,2024-01-02 04:29:00,0
1711,4462,761.4,2024-01-02 04:30:00,0
1712,4420,2389.69,2024-01-02 04:31:00,0
1713,4079,3011.02,2024-01-02 04:32:00,0
1714,1832,2910.77,2024-01-02 04:33:00,0
1715,1312,2010.3,2024-01-02 04:34:00,0
1716,3806,1693.73,2024-01-02 04:35:00,0
1717,2858,638.49,2024-01-02 04:36:00,0
1718,3007,1961.75,2024-01-02 04:37:00,0
1719,3006,817.49,2024-01-02 04:38:00,0
1720,3490,3673.16,2024-01-02 04:39:00,0
1721,2790,1048.11,2024-01-02 04:40:00,0
1722,1327,297.53,2024-01-02 04:41:00,0
1723,4125,2764.07,2024-01-02 04:42:00,0
1724,3808,2978.17,2024-01-02 04:43:00,0
1725,4310,4360.21,2024-01-02 04:44:00,0
1726,4300,2887.02,2024-01-02 04:45:00,0
1727,3626,1730.68,2024-01-02 04:46:00,0
1728,4122,4016.04,2024-01-02 04:47:00,0
1729,4680,2703.69,2024-01-02 04:48:00,0
1730,4675,401.01,2024-01-02 04:49:00,0
1731,4054,2831.42,2024-01-02 04:50:00,0
1732,2287,4540.55,2024-01-02 04:51:00,0
1733,4489,1984.58,2024-01-02 04:52:00,0
1734,4874,1485.15,2024-01-02 04:53:00,0
1735,3143,721.63,2024-01-02 04:54:00,0
1736,2111,761.47,2024-01-02 04:55:00,0
1737,4149,2166.69,2024-01-02 04:56:00,0
1738,2311,2980.42,2024-01-02 04:57:00,0
1739,4191,407.67,2024-01-02 04:58:00,0
1740,3861,4698.15,2024-01-02 04:59:00,0
1741,3538,3776.89,2024-01-02 05:00:00,0
1742,4983,2935.19,2024-01-02 05:01:00,0
1743,1451,4143.05,2024-01-02 05:02:00,0
1744,2523,405.53,2024-01-02 05:03:00,0
1745,1164,2386.81,2024-01-02 05:04:00,0
1746,1181,3152.32,2024-01-02 05:05:00,0
1747,3516,4144.12,2024-01-02 05:06:00,0
1748,1909,3918.43,2024-01-02 05:07:00,0
1749,3782,1388.96,2024-01-02 05:08:00,0
1750,1822,4704.7,2024-01-02 05:09:00,0
1751,1943,626.11,2024-01-02 05:10:00,0
1752,3001,4376.29,2024-01-02 05:11:00,0
1753,3054,4854.85,2024-01-02 05:12:00,0
1754,1329,889.88,2024-01-02 05:13:00,0
1755,1774,3611.72,2024-01-02 05:14:00,0
1756,4744,206.23,2024-01-02 05:15:00,0
1757,3198,2030.09,2024-01-02 05:16:00,0
1758,4156,2583.84,2024-01-02 05:17:00,0
1759,1146,2905.32,2024-01-02 05:18:00,0
1760,4695,4680.01,2024-01-02 05:19:00,0
1761,4452,3362.89,2024-01-02 05:20:00,0
1762,1914,2408.98,2024-01-02 05:21:00,0
1763,2571,4049.33,2024-01-02 05:22:00,0
1764,2308,4752.91,2024-01-02 05:23:00,0
1765,3747,115.22,2024-01-02 05:24:00,0
1766,1081,4912.69,2024-01-02 05:25:00,0
1767,1513,435.23,2024-01-02 05:26:00,0
1768,2920,4072.86,2024-01-02 05:27:00,0
1769,3862,1405.27,2024-01-02 05:28:00,0
1770,3756,665.24,2024-01-02 05:29:00,0
1771,2939,2202.08,2024-01-02 05:30:00,0
1772,4594,3221.56,2024-01-02 05:31:00,0
1773,1745,1907.85,2024-01-02 05:32:00,0
1774,4070,277.55,2024-01-02 05:33:00,0
1775,2409,2999.31,2024-01-02 05:34:00,0
1776,1706,4512.5,2024-01-02 05:35:00,1
1777,1470,1919.16,2024-01-02 05:36:00,0
1778,4190,1085.58,2024-01-02 05:37:00,0
1779,1395,2215.67,2024-01-02 05:38:00,0
1780,2555,246.57,2024-01-02 05:39:00,0
1781,3308,4103.34,2024-01-02 05:40:00,0
1782,1804,4132.57,2024-01-02 05:41:00,0
1783,1933,2942.06,2024-01-02 05:42:00,0
1784,2279,1768.75,2024-01-02 05:43:00,1
1785,2757,3999.92,2024-01-02 05:44:00,0
1786,1904,2775.66,2024-01-02 05:45:00,0
1787,4297,4130.53,2024-01-02 05:46:00,0
1788,2076,3159.14,2024-01-02 05:47:00,0
1789,3987,3923.11,2024-01-02 05:48:00,0
1790,2890,2994.82,2024-01-02 05:49:00,0
1791,2523,2073.63,2024-01-02 05:50:00,0
1792,4577,4789.94,2024-01-02 05:51:00,0
1793,3901,2707.86,2024-01-02 05:52:00,0
1794,2387,3027.42,2024-01-02 05:53:00,0
1795,2303,1106.34,2024-01-02 05:54:00,0
1796,1592,3130.13,2024-01-02 05:55:00,0
1797,3761,2860.18,2024-01-02 05:56:00,0
1798,4229,928.27,2024-01-02 05:57:00,0
1799,3679,302.64,2024-01-02 05:58:00,0
1800,3106,3023.77,2024-01-02 05:59:00,0
1801,4798,3819.64,2024-01-02 06:00:00,0
1802,1127,2619.39,2024-01-02 06:01:00,0
1803,1735,1137.73,2024-01-02 06:02:00,0
1804,3768,3334.28,2024-01-02 06:03:00,0
1805,4953,405.13,2024-01-02 06:04:00,0
1806,4186,2211.96,2024-01-02 06:05:00,0
1807,4280,821.02,2024-01-02 06:06:00,0
1808,3573,926.37,2024-01-02 06:07:00,0
1809,1520,1015.46,2024-01-02 06:08:00,0
1810,3599,1936.6,2024-01-02 06:09:00,0
1811,1236,260.5,2024-01-02 06:10:00,0
1812,2304,1991.98,2024-01-02 06:11:00,0
1813,4430,2560.98,2024-01-02 06:12:00,0
1814,4272,2419.05,2024-01-02 06:13:00,0
1815,2781,1917.01,2024-01-02 06:14:00,0
1816,2301,4196.54,2024-01-02 06:15:00,0
1817,4306,730.91,2024-01-02 06:16:00,0
1818,3541,2530.96,2024-01-02 06:17:00,0
1819,3051,314.9,2024-01-02 06:18:00,0
1820,3713,360.42,2024-01-02 06:19:00,0
1821,1441,2871.46,2024-01-02 06:20:00,0
1822,3076,2832.26,2024-01-02 06:21:00,0
1823,4180,4390.78,2024-01-02 06:22:00,0
1824,3657,2791.58,2024-01-02 06:23:00,0
